"","Country Code","Year","Annual CO2 emissions (tonnes )"
"14318","GBR",1963,603385663.2
"14319","GBR",1964,607865989.4
"14320","GBR",1965,622111621.4
"14321","GBR",1966,618074666
"14322","GBR",1967,592057027
"14323","GBR",1968,606488304.6
"14324","GBR",1969,628382547
"14325","GBR",1970,652577395.1
"14326","GBR",1971,660388283.8
"14327","GBR",1972,648026448.4
"14328","GBR",1973,659577321.9
"14329","GBR",1974,617183889.6
"14330","GBR",1975,603247367.3
"14331","GBR",1976,598526349.6
"14332","GBR",1977,604362139.4
"14333","GBR",1978,604713988.3
"14334","GBR",1979,644513312
"14335","GBR",1980,579035974.7
"14336","GBR",1981,560555006.5
"14337","GBR",1982,548240956.1
"14338","GBR",1983,545485794.2
"14339","GBR",1984,529108886.3
"14340","GBR",1985,559628081.2
"14341","GBR",1986,568554785.6
"14342","GBR",1987,571668517.3
"14343","GBR",1988,570294855.4
"14344","GBR",1989,581577310.6
"14345","GBR",1990,601067551.5
"14346","GBR",1991,609020421.9
"14347","GBR",1992,593504125.9
"14348","GBR",1993,579402782.1
"14349","GBR",1994,575657386.1
"14350","GBR",1995,566834101.6
"14351","GBR",1996,588493462
"14352","GBR",1997,562484735.6
"14353","GBR",1998,567486178.9
"14354","GBR",1999,560505345.8
"14355","GBR",2000,567061452.3
"14356","GBR",2001,575927499.8
"14357","GBR",2002,560040954.1
"14358","GBR",2003,571600968.8
"14359","GBR",2004,573203764.5
"14360","GBR",2005,570001049.8
"14361","GBR",2006,567652245.2
"14362","GBR",2007,559321980.6
"14363","GBR",2008,544848238.5
"14364","GBR",2009,494604731.5
"14365","GBR",2010,512214253.3
"14366","GBR",2011,469811462.2
"14367","GBR",2012,487670753.9
"14368","GBR",2013,477732571.4
"14369","GBR",2014,438691177
"14370","GBR",2015,422662553.9
"14371","GBR",2016,398550884.1
"14372","GBR",2017,384706788.6
"14373","USA",1751,0
"14374","USA",1752,0
"14375","USA",1753,0
"14376","USA",1754,0
"14377","USA",1755,0
"14378","USA",1756,0
"14379","USA",1757,0
"14380","USA",1758,0
"14381","USA",1759,0
"14382","USA",1760,0
"14383","USA",1761,0
"14384","USA",1762,0
"14385","USA",1763,0
"14386","USA",1764,0
"14387","USA",1765,0
"14388","USA",1766,0
"14389","USA",1767,0
"14390","USA",1768,0
"14391","USA",1769,0
"14392","USA",1770,0
"14393","USA",1771,0
"14394","USA",1772,0
"14395","USA",1773,0
"14396","USA",1774,0
"14397","USA",1775,0
"14398","USA",1776,0
"14399","USA",1777,0
"14400","USA",1778,0
"14401","USA",1779,0
"14402","USA",1780,0
"14403","USA",1781,0
"14404","USA",1782,0
"14405","USA",1783,0
"14406","USA",1784,0
"14407","USA",1785,0
"14408","USA",1786,0
"14409","USA",1787,0
"14410","USA",1788,0
"14411","USA",1789,0
"14412","USA",1790,0
"14413","USA",1791,0
"14414","USA",1792,0
"14415","USA",1793,0
"14416","USA",1794,0
"14417","USA",1795,0
"14418","USA",1796,0
"14419","USA",1797,0
"14420","USA",1798,0
"14421","USA",1799,0
"14422","USA",1800,252816
"14423","USA",1801,267472
"14424","USA",1802,289456
"14425","USA",1803,296784
"14426","USA",1804,333424
"14427","USA",1805,340752
"14428","USA",1806,333424
"14429","USA",1807,377392
"14430","USA",1808,392048
"14431","USA",1809,403040
"14432","USA",1810,417696
"14433","USA",1811,447008
"14434","USA",1812,483648
"14435","USA",1813,520288
"14436","USA",1814,560592
"14437","USA",1815,600896
"14438","USA",1816,663184
"14439","USA",1817,718144
"14440","USA",1818,780432
"14441","USA",1819,762112
"14442","USA",1820,791424
"14443","USA",1821,828064
"14444","USA",1822,864704
"14445","USA",1823,901344
"14446","USA",1824,1014928
"14447","USA",1825,1135840
"14448","USA",1826,1315376
"14449","USA",1827,1447280
"14450","USA",1828,1593840
"14451","USA",1829,1795360
"14452","USA",1830,2088480
"14453","USA",1831,2264352
"14454","USA",1832,3022800
"14455","USA",1833,3528432
"14456","USA",1834,3381872
"14457","USA",1835,4316192
"14458","USA",1836,4730224
"14459","USA",1837,5305472
"14460","USA",1838,5030672
"14461","USA",1839,5517984
"14462","USA",1840,5873392
"14463","USA",1841,6214144
"14464","USA",1842,6917632
"14465","USA",1843,7764016
"14466","USA",1844,9306560
"14467","USA",1845,11204512
"14468","USA",1846,12710416
"14469","USA",1847,15070032
"14470","USA",1848,16784784
"14471","USA",1849,18221072
"14472","USA",1850,19792928
"14473","USA",1851,24633072
"14474","USA",1852,26791168
"14475","USA",1853,30162048
"14476","USA",1854,33159200
"14477","USA",1855,38160560
"14478","USA",1856,40036528
"14479","USA",1857,41055120
"14480","USA",1858,41648688
"14481","USA",1859,45320016
"14482","USA",1860,47437808
"14483","USA",1861,45679088
"14484","USA",1862,47448800
"14485","USA",1863,54809776
"14486","USA",1864,58656976
"14487","USA",1865,58821856
"14488","USA",1866,59232224
"14489","USA",1867,72865968
"14490","USA",1868,82352064
"14491","USA",1869,93695808
"14492","USA",1870,98620224
"14493","USA",1871,103020688
"14494","USA",1872,126305408
"14495","USA",1873,139506800
"14496","USA",1874,134296592
"14497","USA",1875,135747536
"14498","USA",1876,132820000
"14499","USA",1877,147175552
"14500","USA",1878,143903600
"14501","USA",1879,175468960
"14502","USA",1880,198684064
"14503","USA",1881,210192688
"14504","USA",1882,235393680
"14505","USA",1883,253882224
"14506","USA",1884,267589248
"14507","USA",1885,272161920
"14508","USA",1886,287462784
"14509","USA",1887,307380288
"14510","USA",1888,373874560
"14511","USA",1889,335541792
"14512","USA",1890,401746608
"14513","USA",1891,427423920
"14514","USA",1892,450448496
"14515","USA",1893,454094176
"14516","USA",1894,425049648
"14517","USA",1895,479947360
"14518","USA",1896,480881680
"14519","USA",1897,500286224
"14520","USA",1898,545320448
"14521","USA",1899,625532736
"14522","USA",1900,662736992
"14523","USA",1901,721525872
"14524","USA",1902,764493600
"14525","USA",1903,894404384
"14526","USA",1904,880221040
"14527","USA",1905,984498480
"14528","USA",1906,1033339600
"14529","USA",1907,1201802992
"14530","USA",1908,1050974432
"14531","USA",1909,1163352976
"14532","USA",1910,1269227920
"14533","USA",1911,1256385600
"14534","USA",1912,1341210864
"14535","USA",1913,1440113216
"14536","USA",1914,1315698432
"14537","USA",1915,1365268688
"14538","USA",1916,1516258464
"14539","USA",1917,1668468352
"14540","USA",1918,1745584560
"14541","USA",1919,1476951072
"14542","USA",1920,1735889616
"14543","USA",1921,1421972752
"14544","USA",1922,1433327488
"14545","USA",1923,1894009536
"14546","USA",1924,1695592944
"14547","USA",1925,1740898304
"14548","USA",1926,1888535520
"14549","USA",1927,1844838656
"14550","USA",1928,1827786400
"14551","USA",1929,1960338928
"14552","USA",1930,1742210016
"14553","USA",1931,1483080944
"14554","USA",1932,1256400256
"14555","USA",1933,1347183184
"14556","USA",1934,1434390048
"14557","USA",1935,1490262384
"14558","USA",1936,1710695952
"14559","USA",1937,1789563552
"14560","USA",1938,1513418864
"14561","USA",1939,1667863792
"14562","USA",1940,1871490592
"14563","USA",1941,2039213856
"14564","USA",1942,2193896944
"14565","USA",1943,2267184272
"14566","USA",1944,2440377888
"14567","USA",1945,2355340112
"14568","USA",1946,2253033904
"14569","USA",1947,2480762496
"14570","USA",1948,2577052416
"14571","USA",1949,2159990288
"14572","USA",1950,2535942336
"14573","USA",1951,2612369712
"14574","USA",1952,2545080352
"14575","USA",1953,2605745200
"14576","USA",1954,2483052496
"14577","USA",1955,2721721792
"14578","USA",1956,2852903984
"14579","USA",1957,2828611664
"14580","USA",1958,2740924816
"14581","USA",1959,2823004702
"14582","USA",1960,2887820432
"14583","USA",1961,2877369848
"14584","USA",1962,2984001744
"14585","USA",1963,3116022372
"14586","USA",1964,3252755199
"14587","USA",1965,3388192678
"14588","USA",1966,3559179160
"14589","USA",1967,3693298171
"14590","USA",1968,3828306054
"14591","USA",1969,4021502617
"14592","USA",1970,4325500825
"14593","USA",1971,4351308657
"14594","USA",1972,4558452642
"14595","USA",1973,4762452212
"14596","USA",1974,4592958261
"14597","USA",1975,4400795008
"14598","USA",1976,4607168187
"14599","USA",1977,4735366318
"14600","USA",1978,4882964043
"14601","USA",1979,4894042875
"14602","USA",1980,4716716355
"14603","USA",1981,4530369843
"14604","USA",1982,4301970691
"14605","USA",1983,4335916563
"14606","USA",1984,4468262025
"14607","USA",1985,4484338153
"14608","USA",1986,4487855840
"14609","USA",1987,4680834052
"14610","USA",1988,4885590503
"14611","USA",1989,4948021163
"14612","USA",1990,5121264461
"14613","USA",1991,5070839400
"14614","USA",1992,5174059076
"14615","USA",1993,5284687882
"14616","USA",1994,5377987137
"14617","USA",1995,5439213314
"14618","USA",1996,5626186717
"14619","USA",1997,5703890708
"14620","USA",1998,5752324190
"14621","USA",1999,5832250178
"14622","USA",2000,6000606067
"14623","USA",2001,5902454993
"14624","USA",2002,5943651279
"14625","USA",2003,5991319569
"14626","USA",2004,6106620735
"14627","USA",2005,6132005704
"14628","USA",2006,6052236286
"14629","USA",2007,6130983563
"14630","USA",2008,5932775281
"14631","USA",2009,5495394958
"14632","USA",2010,5701075808
"14633","USA",2011,5570706560
"14634","USA",2012,5366730281
"14635","USA",2013,5519612557
"14636","USA",2014,5568759258
"14637","USA",2015,5420804127
"14638","USA",2016,5310861406
"14639","USA",2017,5269529513
"14640","URY",1932,76944
"14641","URY",1933,65952
"14642","URY",1934,51296
"14643","URY",1935,51296
"14644","URY",1936,54960
"14645","URY",1937,73280
"14646","URY",1938,76944
"14647","URY",1939,87936
"14648","URY",1940,84272
"14649","URY",1941,87936
"14650","URY",1942,73280
"14651","URY",1943,65952
"14652","URY",1944,95264
"14653","URY",1945,109920
"14654","URY",1946,142896
"14655","URY",1947,146560
"14656","URY",1948,146560
"14657","URY",1949,146560
"14658","URY",1950,2454880
"14659","URY",1951,2623424
"14660","URY",1952,3154704
"14661","URY",1953,3506448
"14662","URY",1954,3737280
"14663","URY",1955,3920480
"14664","URY",1956,4023072
"14665","URY",1957,4433440
"14666","URY",1958,3979104
"14667","URY",1959,4387778.19
"14668","URY",1960,4314527.91
"14669","URY",1961,4116761.06
"14670","URY",1962,4006900.49
"14671","URY",1963,4314825.07
"14672","URY",1964,4552717.63
"14673","URY",1965,5516290.19
"14674","URY",1966,5398834.18
"14675","URY",1967,4878754.19
"14676","URY",1968,4878367.89
"14677","URY",1969,5589391.9
"14678","URY",1970,5735803.32
"14679","URY",1971,5801933.61
"14680","URY",1972,6069375.9
"14681","URY",1973,5768719.89
"14682","URY",1974,5677001.02
"14683","URY",1975,5962406.72
"14684","URY",1976,5887085.63
"14685","URY",1977,5639634.26
"14686","URY",1978,5729321.18
"14687","URY",1979,6262352.1
"14688","URY",1980,5818505.33
"14689","URY",1981,5355956.81
"14690","URY",1982,4853821.99
"14691","URY",1983,3803538.49
"14692","URY",1984,3438155.63
"14693","URY",1985,3283812.79
"14694","URY",1986,3164912.26
"14695","URY",1987,3542532.92
"14696","URY",1988,4785972.99
"14697","URY",1989,4852638.3
"14698","URY",1990,3967093.14
"14699","URY",1991,4527504.9
"14700","URY",1992,5142876.66
"14701","URY",1993,4439208.42
"14702","URY",1994,4029883.55
"14703","URY",1995,4558502.52
"14704","URY",1996,5404437.18
"14705","URY",1997,5513135.86
"14706","URY",1998,5640085.63
"14707","URY",1999,6681027.8
"14708","URY",2000,5267153.59
"14709","URY",2001,5030575.82
"14710","URY",2002,4557734
"14711","URY",2003,4527831.12
"14712","URY",2004,5563795.56
"14713","URY",2005,5725804.9
"14714","URY",2006,6596086.62
"14715","URY",2007,5946511.04
"14716","URY",2008,8200664.45
"14717","URY",2009,7947333.75
"14718","URY",2010,6296711.38
"14719","URY",2011,7653810.49
"14720","URY",2012,8593082.95
"14721","URY",2013,7489843.7
"14722","URY",2014,6656106.94
"14723","URY",2015,6651105.74
"14724","URY",2016,6764424.63
"14725","URY",2017,6840339.75
"14726","UZB",1959,45961762.03
"14727","UZB",1960,47851513.16
"14728","UZB",1961,49346178.06
"14729","UZB",1962,51789510.96
"14730","UZB",1963,55540750.03
"14731","UZB",1964,59067354.81
"14732","UZB",1965,62657750.98
"14733","UZB",1966,66168419.4
"14734","UZB",1967,69188102.13
"14735","UZB",1968,71131423.97
"14736","UZB",1969,74078877.97
"14737","UZB",1970,77916066.12
"14738","UZB",1971,82672639.03
"14739","UZB",1972,86971042.72
"14740","UZB",1973,90630118.27
"14741","UZB",1974,94064862.24
"14742","UZB",1975,98857216.38
"14743","UZB",1976,102597006.9
"14744","UZB",1977,106018830
"14745","UZB",1978,109600076.1
"14746","UZB",1979,110454536.5
"14747","UZB",1980,114744168.4
"14748","UZB",1981,112500335.8
"14749","UZB",1982,114605456.9
"14750","UZB",1983,116177650.1
"14751","UZB",1984,117161604.4
"14752","UZB",1985,126361753.4
"14753","UZB",1986,126613449.3
"14754","UZB",1987,131906791.4
"14755","UZB",1988,135477806.4
"14756","UZB",1989,132539565.2
"14757","UZB",1990,124154260.4
"14758","UZB",1991,119875250.4
"14759","UZB",1992,111270202
"14760","UZB",1993,115866394
"14761","UZB",1994,108284090
"14762","UZB",1995,103202290
"14763","UZB",1996,105872056
"14764","UZB",1997,107003306
"14765","UZB",1998,118945966
"14766","UZB",1999,122204526
"14767","UZB",2000,121455636
"14768","UZB",2001,123040688
"14769","UZB",2002,127943388
"14770","UZB",2003,126437996
"14771","UZB",2004,125719050
"14772","UZB",2005,116894940
"14773","UZB",2006,119698362
"14774","UZB",2007,119417270
"14775","UZB",2008,123335630
"14776","UZB",2009,106533902
"14777","UZB",2010,103581488
"14778","UZB",2011,113045364
"14779","UZB",2012,115121942
"14780","UZB",2013,102654856.6
"14781","UZB",2014,104480817.7
"14782","UZB",2015,110669325.1
"14783","UZB",2016,97925267.72
"14784","UZB",2017,98998947.27
"14785","VUT",1962,40304
"14786","VUT",1963,32976
"14787","VUT",1964,62288
"14788","VUT",1965,47632
"14789","VUT",1966,76944
"14790","VUT",1967,84272
"14791","VUT",1968,62288
"14792","VUT",1969,43968
"14793","VUT",1970,40304
"14794","VUT",1971,58624
"14795","VUT",1972,62288
"14796","VUT",1973,54960
"14797","VUT",1974,62288
"14798","VUT",1975,54960
"14799","VUT",1976,43968
"14800","VUT",1977,51296
"14801","VUT",1978,58624
"14802","VUT",1979,62288
"14803","VUT",1980,62288
"14804","VUT",1981,51296
"14805","VUT",1982,51296
"14806","VUT",1983,54960
"14807","VUT",1984,54960
"14808","VUT",1985,120912
"14809","VUT",1986,58624
"14810","VUT",1987,47632
"14811","VUT",1988,65952
"14812","VUT",1989,62288
"14813","VUT",1990,65952
"14814","VUT",1991,65952
"14815","VUT",1992,62288
"14816","VUT",1993,62288
"14817","VUT",1994,62288
"14818","VUT",1995,65952
"14819","VUT",1996,84272
"14820","VUT",1997,84272
"14821","VUT",1998,80608
"14822","VUT",1999,84272
"14823","VUT",2000,84272
"14824","VUT",2001,87936
"14825","VUT",2002,84272
"14826","VUT",2003,84272
"14827","VUT",2004,58624
"14828","VUT",2005,58624
"14829","VUT",2006,47632
"14830","VUT",2007,98928
"14831","VUT",2008,95264
"14832","VUT",2009,120912
"14833","VUT",2010,120912
"14834","VUT",2011,131904
"14835","VUT",2012,113584
"14836","VUT",2013,106256
"14837","VUT",2014,153888
"14838","VUT",2015,167934.09
"14839","VUT",2016,169858.44
"14840","VUT",2017,181363.53
"14841","VNM",1892,212512
"14842","VNM",1893,663184
"14843","VNM",1894,304112
"14844","VNM",1895,179536
"14845","VNM",1896,362736
"14846","VNM",1897,523952
"14847","VNM",1898,655856
"14848","VNM",1899,732800
"14849","VNM",1900,512960
"14850","VNM",1901,501968
"14851","VNM",1902,399376
"14852","VNM",1903,556928
"14853","VNM",1904,802416
"14854","VNM",1905,791424
"14855","VNM",1906,835392
"14856","VNM",1907,850048
"14857","VNM",1908,919664
"14858","VNM",1909,1018592
"14859","VNM",1910,1322704
"14860","VNM",1911,1157824
"14861","VNM",1912,1139504
"14862","VNM",1913,1352016
"14863","VNM",1914,1645136
"14864","VNM",1915,1707424
"14865","VNM",1916,1817344
"14866","VNM",1917,1736736
"14867","VNM",1918,1689104
"14868","VNM",1919,1766048
"14869","VNM",1920,1857648
"14870","VNM",1921,2443888
"14871","VNM",1922,2627088
"14872","VNM",1923,2802960
"14873","VNM",1924,3279280
"14874","VNM",1925,3616368
"14875","VNM",1926,3422176
"14876","VNM",1927,3957120
"14877","VNM",1928,5217536
"14878","VNM",1929,5232192
"14879","VNM",1930,5188224
"14880","VNM",1931,4580000
"14881","VNM",1932,4543360
"14882","VNM",1933,4220928
"14883","VNM",1934,4224592
"14884","VNM",1935,4708240
"14885","VNM",1936,5800112
"14886","VNM",1937,6122544
"14887","VNM",1938,6221472
"14888","VNM",1939,6939616
"14889","VNM",1940,6631840
"14890","VNM",1941,6177504
"14891","VNM",1942,3297600
"14892","VNM",1943,2707696
"14893","VNM",1944,1425296
"14894","VNM",1945,611888
"14895","VNM",1970,28172980.4
"14896","VNM",1971,24505405.55
"14897","VNM",1972,23037211.32
"14898","VNM",1973,25073325.55
"14899","VNM",1974,19064632.99
"14900","VNM",1975,21779656.99
"14901","VNM",1976,13904906.93
"14902","VNM",1977,15251015.14
"14903","VNM",1978,15389015.37
"14904","VNM",1979,16248359.66
"14905","VNM",1980,16785663.95
"14906","VNM",1981,17690675.11
"14907","VNM",1982,18331910.63
"14908","VNM",1983,19255295.35
"14909","VNM",1984,17474387.45
"14910","VNM",1985,21068451.5
"14911","VNM",1986,20545283.99
"14912","VNM",1987,23248232.58
"14913","VNM",1988,23008690.03
"14914","VNM",1989,17326029.3
"14915","VNM",1990,21163212.03
"14916","VNM",1991,21160391.45
"14917","VNM",1992,21092910.5
"14918","VNM",1993,22600694.84
"14919","VNM",1994,25773128.71
"14920","VNM",1995,28523488.01
"14921","VNM",1996,34022947.71
"14922","VNM",1997,44309259.15
"14923","VNM",1998,46554720.31
"14924","VNM",1999,46658003.76
"14925","VNM",2000,52332095.73
"14926","VNM",2001,59529184.78
"14927","VNM",2002,68661255.31
"14928","VNM",2003,76276942.8
"14929","VNM",2004,87800153.09
"14930","VNM",2005,94859056.17
"14931","VNM",2006,99134033.04
"14932","VNM",2007,100577241.9
"14933","VNM",2008,113240815.2
"14934","VNM",2009,122836528.3
"14935","VNM",2010,136113090.3
"14936","VNM",2011,145047830.5
"14937","VNM",2012,135375322.8
"14938","VNM",2013,140438875.8
"14939","VNM",2014,159712377.1
"14940","VNM",2015,184501879.2
"14941","VNM",2016,197801557.3
"14942","VNM",2017,198826548.8
"14943","OWID_WRL",1751,9350528
"14944","OWID_WRL",1752,9354192
"14945","OWID_WRL",1753,9354192
"14946","OWID_WRL",1754,9357856
"14947","OWID_WRL",1755,9361520
"14948","OWID_WRL",1756,10006384
"14949","OWID_WRL",1757,10010048
"14950","OWID_WRL",1758,10013712
"14951","OWID_WRL",1759,10017376
"14952","OWID_WRL",1760,10017376
"14953","OWID_WRL",1761,10973680
"14954","OWID_WRL",1762,10977344
"14955","OWID_WRL",1763,10981008
"14956","OWID_WRL",1764,10984672
"14957","OWID_WRL",1765,10988336
"14958","OWID_WRL",1766,12259744
"14959","OWID_WRL",1767,12263408
"14960","OWID_WRL",1768,12267072
"14961","OWID_WRL",1769,12270736
"14962","OWID_WRL",1770,12274400
"14963","OWID_WRL",1771,13611760
"14964","OWID_WRL",1772,13615424
"14965","OWID_WRL",1773,13619088
"14966","OWID_WRL",1774,13622752
"14967","OWID_WRL",1775,13626416
"14968","OWID_WRL",1776,15037056
"14969","OWID_WRL",1777,15040720
"14970","OWID_WRL",1778,15044384
"14971","OWID_WRL",1779,15048048
"14972","OWID_WRL",1780,15055376
"14973","OWID_WRL",1781,16843408
"14974","OWID_WRL",1782,16847072
"14975","OWID_WRL",1783,16854400
"14976","OWID_WRL",1784,16858064
"14977","OWID_WRL",1785,16869056
"14978","OWID_WRL",1786,19151728
"14979","OWID_WRL",1787,19159056
"14980","OWID_WRL",1788,19162720
"14981","OWID_WRL",1789,19170048
"14982","OWID_WRL",1790,19177376
"14983","OWID_WRL",1791,21419744
"14984","OWID_WRL",1792,21896064
"14985","OWID_WRL",1793,21914384
"14986","OWID_WRL",1794,21881408
"14987","OWID_WRL",1795,21892400
"14988","OWID_WRL",1796,22951296
"14989","OWID_WRL",1797,24094464
"14990","OWID_WRL",1798,25094736
"14991","OWID_WRL",1799,26428432
"14992","OWID_WRL",1800,28091888
"14993","OWID_WRL",1801,27959984
"14994","OWID_WRL",1802,36782896
"14995","OWID_WRL",1803,31488416
